day,L,M,S
610,1,82.743600000000001,3.644E-2
611,1,82.775499999999994,3.6450000000000003E-2
612,1,82.807400000000001,3.6450000000000003E-2
613,1,82.839299999999994,3.6459999999999999E-2
614,1,82.871200000000002,3.6470000000000002E-2
615,1,82.903000000000006,3.6479999999999999E-2
616,1,82.934799999999996,3.6479999999999999E-2
617,1,82.9666,3.6490000000000002E-2
618,1,82.998400000000004,3.6499999999999998E-2
619,1,83.030100000000004,3.6499999999999998E-2
620,1,83.061800000000005,3.6510000000000001E-2
621,1,83.093500000000006,3.6519999999999997E-2
622,1,83.125100000000003,3.653E-2
623,1,83.156800000000004,3.653E-2
624,1,83.188400000000001,3.6540000000000003E-2
625,1,83.22,3.6549999999999999E-2
626,1,83.251499999999993,3.6560000000000002E-2
627,1,83.283100000000005,3.6560000000000002E-2
628,1,83.314599999999999,3.6569999999999998E-2
629,1,83.346100000000007,3.6580000000000001E-2
630,1,83.377499999999998,3.6589999999999998E-2
631,1,83.408900000000003,3.6589999999999998E-2
632,1,83.440299999999993,3.6600000000000001E-2
633,1,83.471699999999998,3.6609999999999997E-2
634,1,83.503100000000003,3.662E-2
635,1,83.534400000000005,3.662E-2
636,1,83.565700000000007,3.6630000000000003E-2
637,1,83.596999999999994,3.6639999999999999E-2
638,1,83.628299999999996,3.6650000000000002E-2
639,1,83.659499999999994,3.6650000000000002E-2
640,1,83.690700000000007,3.6659999999999998E-2
641,1,83.721900000000005,3.6670000000000001E-2
642,1,83.753,3.6679999999999997E-2
643,1,83.784199999999998,3.6679999999999997E-2
644,1,83.815299999999993,3.669E-2
645,1,83.846400000000003,3.6700000000000003E-2
646,1,83.877399999999994,3.671E-2
647,1,83.908500000000004,3.671E-2
648,1,83.939499999999995,3.6720000000000003E-2
649,1,83.970500000000001,3.6729999999999999E-2
650,1,84.001400000000004,3.6740000000000002E-2
651,1,84.032399999999996,3.6740000000000002E-2
652,1,84.063299999999998,3.6749999999999998E-2
653,1,84.094099999999997,3.6760000000000001E-2
654,1,84.125,3.6769999999999997E-2
655,1,84.155799999999999,3.6769999999999997E-2
656,1,84.186700000000002,3.678E-2
657,1,84.217399999999998,3.6790000000000003E-2
658,1,84.248199999999997,3.6799999999999999E-2
659,1,84.278899999999993,3.6799999999999999E-2
660,1,84.309600000000003,3.6810000000000002E-2
661,1,84.340299999999999,3.6819999999999999E-2
662,1,84.370999999999995,3.6830000000000002E-2
663,1,84.401600000000002,3.6830000000000002E-2
664,1,84.432299999999998,3.6839999999999998E-2
665,1,84.462800000000001,3.6850000000000001E-2
666,1,84.493399999999994,3.6859999999999997E-2
667,1,84.523899999999998,3.6859999999999997E-2
668,1,84.554500000000004,3.687E-2
669,1,84.584999999999994,3.6880000000000003E-2
670,1,84.615399999999994,3.6889999999999999E-2
671,1,84.645899999999997,3.6889999999999999E-2
672,1,84.676299999999998,3.6900000000000002E-2
673,1,84.706699999999998,3.6909999999999998E-2
674,1,84.736999999999995,3.6920000000000001E-2
675,1,84.767399999999995,3.6920000000000001E-2
676,1,84.797700000000006,3.6929999999999998E-2
677,1,84.828000000000003,3.6940000000000001E-2
678,1,84.8583,3.6949999999999997E-2
679,1,84.888499999999993,3.6949999999999997E-2
680,1,84.918800000000005,3.696E-2
681,1,84.948999999999998,3.6970000000000003E-2
682,1,84.979100000000003,3.6979999999999999E-2
683,1,85.009299999999996,3.6979999999999999E-2
684,1,85.039400000000001,3.6990000000000002E-2
685,1,85.069500000000005,3.6999999999999998E-2
686,1,85.099599999999995,3.7010000000000001E-2
687,1,85.1297,3.7010000000000001E-2
688,1,85.159700000000001,3.7019999999999997E-2
689,1,85.189700000000002,3.703E-2
690,1,85.219700000000003,3.7039999999999997E-2
691,1,85.249700000000004,3.7039999999999997E-2
692,1,85.279600000000002,3.705E-2
693,1,85.309600000000003,3.7060000000000003E-2
694,1,85.339500000000001,3.7060000000000003E-2
695,1,85.369299999999996,3.7069999999999999E-2
696,1,85.399199999999993,3.7080000000000002E-2
697,1,85.429000000000002,3.7089999999999998E-2
698,1,85.458799999999997,3.7089999999999998E-2
699,1,85.488600000000005,3.7100000000000001E-2
700,1,85.5184,3.7109999999999997E-2
701,1,85.548100000000005,3.712E-2
702,1,85.577799999999996,3.712E-2
703,1,85.607500000000002,3.7130000000000003E-2
704,1,85.637200000000007,3.7139999999999999E-2
705,1,85.666799999999995,3.7150000000000002E-2
706,1,85.696399999999997,3.7150000000000002E-2
707,1,85.725999999999999,3.7159999999999999E-2
708,1,85.755600000000001,3.7170000000000002E-2
709,1,85.785200000000003,3.7179999999999998E-2
710,1,85.814700000000002,3.7179999999999998E-2
711,1,85.844200000000001,3.7190000000000001E-2
712,1,85.873699999999999,3.7199999999999997E-2
713,1,85.903199999999998,3.721E-2
714,1,85.932599999999994,3.721E-2
715,1,85.962100000000007,3.7220000000000003E-2
716,1,85.991500000000002,3.7229999999999999E-2
717,1,86.020799999999994,3.7240000000000002E-2
718,1,86.050200000000004,3.7240000000000002E-2
719,1,86.079499999999996,3.7249999999999998E-2
720,1,86.108900000000006,3.7260000000000001E-2
721,1,86.138099999999994,3.7269999999999998E-2
722,1,86.167400000000001,3.7269999999999998E-2
723,1,86.196700000000007,3.7280000000000001E-2
724,1,86.225899999999996,3.7289999999999997E-2
725,1,86.255099999999999,3.7289999999999997E-2
726,1,86.284300000000002,3.73E-2
727,1,86.313400000000001,3.7310000000000003E-2
728,1,86.342600000000004,3.7319999999999999E-2
729,1,86.371700000000004,3.7319999999999999E-2
730,1,86.400800000000004,3.7330000000000002E-2
