day,L,M,S
292,-0.16250000000000001,8.3786000000000005,0.12213
293,-0.16309999999999999,8.3869000000000007,0.12213
294,-0.16370000000000001,8.3952000000000009,0.12214
295,-0.1643,8.4034999999999993,0.12214999999999999
296,-0.16500000000000001,8.4116999999999997,0.12216
297,-0.1656,8.4199000000000002,0.12217
298,-0.16619999999999999,8.4281000000000006,0.12218
299,-0.1668,8.4362999999999992,0.12218
300,-0.16739999999999999,8.4444999999999997,0.12218999999999999
301,-0.16800000000000001,8.4526000000000003,0.1222
302,-0.1686,8.4606999999999992,0.12221
303,-0.16919999999999999,8.4687999999999999,0.12222
304,-0.16980000000000001,8.4769000000000005,0.12222
305,-0.1704,8.4849999999999994,0.12223000000000001
306,-0.17100000000000001,8.4931000000000001,0.12224
307,-0.1716,8.5010999999999992,0.12225
308,-0.17219999999999999,8.5091999999999999,0.12225999999999999
309,-0.17280000000000001,8.5172000000000008,0.12227
310,-0.1734,8.5251999999999999,0.12227
311,-0.17399999999999999,8.5332000000000008,0.12228
312,-0.17449999999999999,8.5411000000000001,0.12229
313,-0.17510000000000001,8.5490999999999993,0.12230000000000001
314,-0.1757,8.5570000000000004,0.12231
315,-0.17630000000000001,8.5649999999999995,0.12231
316,-0.17680000000000001,8.5729000000000006,0.12232
317,-0.1774,8.5808,0.12232999999999999
318,-0.17799999999999999,8.5886999999999993,0.12234
319,-0.17849999999999999,8.5965000000000007,0.12235
320,-0.17910000000000001,8.6044,0.12235
321,-0.1797,8.6121999999999996,0.12236
322,-0.1802,8.6201000000000008,0.12237000000000001
323,-0.18079999999999999,8.6279000000000003,0.12238
324,-0.18129999999999999,8.6356999999999999,0.12239
325,-0.18190000000000001,8.6434999999999995,0.12239
326,-0.18240000000000001,8.6511999999999993,0.12239999999999999
327,-0.183,8.6590000000000007,0.12241
328,-0.1835,8.6667000000000005,0.12242
329,-0.18410000000000001,8.6745000000000001,0.12243
330,-0.18459999999999999,8.6821999999999999,0.12243
331,-0.18509999999999999,8.6898999999999997,0.12243999999999999
332,-0.1857,8.6975999999999996,0.12245
333,-0.1862,8.7052999999999994,0.12246
334,-0.1867,8.7129999999999992,0.12246
335,-0.18729999999999999,8.7207000000000008,0.12247
336,-0.18779999999999999,8.7283000000000008,0.12248000000000001
337,-0.1883,8.7360000000000007,0.12249
338,-0.18890000000000001,8.7436000000000007,0.12249
339,-0.18940000000000001,8.7512000000000008,0.1225
340,-0.18990000000000001,8.7588000000000008,0.12250999999999999
341,-0.19040000000000001,8.7664000000000009,0.12252
342,-0.19089999999999999,8.7739999999999991,0.12252
343,-0.19139999999999999,8.7815999999999992,0.12253
344,-0.192,8.7891999999999992,0.12254
345,-0.1925,8.7967999999999993,0.12254
346,-0.193,8.8042999999999996,0.12255000000000001
347,-0.19350000000000001,8.8118999999999996,0.12256
348,-0.19400000000000001,8.8193999999999999,0.12256
349,-0.19450000000000001,8.8269000000000002,0.12257
350,-0.19500000000000001,8.8344000000000005,0.12257999999999999
351,-0.19550000000000001,8.8420000000000005,0.12259
352,-0.19600000000000001,8.8495000000000008,0.12259
353,-0.19650000000000001,8.8568999999999996,0.1226
354,-0.19700000000000001,8.8643999999999998,0.12261
355,-0.19739999999999999,8.8719000000000001,0.12261
356,-0.19789999999999999,8.8794000000000004,0.12262000000000001
357,-0.19839999999999999,8.8867999999999991,0.12262000000000001
358,-0.19889999999999999,8.8942999999999994,0.12263
359,-0.19939999999999999,8.9016999999999999,0.12264
360,-0.19989999999999999,8.9092000000000002,0.12264
361,-0.20030000000000001,8.9166000000000007,0.12265
362,-0.20080000000000001,8.9239999999999995,0.12266000000000001
363,-0.20130000000000001,8.9314,0.12266000000000001
364,-0.20180000000000001,8.9388000000000005,0.12267
365,-0.20219999999999999,8.9461999999999993,0.12267
366,-0.20269999999999999,8.9535999999999998,0.12268
367,-0.20319999999999999,8.9610000000000003,0.12268999999999999
368,-0.2036,8.9684000000000008,0.12268999999999999
369,-0.2041,8.9756999999999998,0.1227
370,-0.2046,8.9831000000000003,0.1227
371,-0.20499999999999999,8.9903999999999993,0.12271
